Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-01-23,58307837,dw,top_control,BOSCH,100_series,SHXM4AY55N,,us,retail,costco,,Neutral,,,"I check again, get told it's ok.","[ Delivery logistics nightmare ] || ---------------- || I ordered the dishwasher in November and got a message from Costco with an early December delivery date. The installer then gave me 1/22 as the soonest available date. I called Costco to see if this was correct, no other installers? Meanwhile I'm getting emails from Costco saying I hadn't set up delivery. Costco comes back with an earlier date, which comes and goes, they made a mistake. Ok. Still more emails about me not having set up delivery. Now they are threatening to send the dishwasher back if I don't accept delivery soon. I check again, get told it's ok. Finally I get called by installer confirming 1/22 for delivery. Costco sends email, it's on its way! Then I get an email that the delivery was cancelled and the dishwasher was returned, on the day of the delivery. What? I called Costco, eventually got a return call. They don't know what's going on. The installer shows up with the dishwasher and installs it as Costco calls back canceling the return. I have never had an appliance delivery take so long, with so much miscommunication, and such poor customer service. Costco, you do so much right, it's mind boggling to see you do appliance delivery so poorly. The machine is okay. Not as good a quality as I'd hoped. That's what I get for buying on line and not seeing it in person. Several lessons learned.","[ Delivery logistics nightmare ] || ---------------- || I ordered the dishwasher in November and got a message from Costco with an early December delivery date. The installer then gave me 1/22 as the soonest available date. I called Costco to see if this was correct, no other installers? Meanwhile I’m getting emails from Costco saying I hadn’t set up delivery. Costco comes back with an earlier date, which comes and goes, they made a mistake. Ok. Still more emails about me not having set up delivery. Now they are threatening to send the dishwasher back if I don’t accept delivery soon. I check again, get told it’s ok. Finally I get called by installer confirming 1/22 for delivery. Costco sends email, it’s on its way! Then I get an email that the delivery was cancelled and the dishwasher was returned, on the day of the delivery. What? I called Costco, eventually got a return call. They don’t know what’s going on. The installer shows up with the dishwasher and installs it as Costco calls back canceling the return. I have never had an appliance delivery take so long, with so much miscommunication, and such poor customer service. Costco, you do so much right, it’s mind boggling to see you do appliance delivery so poorly. The machine is okay. Not as good a quality as I’d hoped. That’s what I get for buying on line and not seeing it in person. Several lessons learned.",,,3.0
24-01-22,58247329,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,purchase,Product_Satisfaction,"Affordable, affordable, very good quality, very satisfied, completely exceeded expectations, super cost-effective, cost-effective, shopping is much cheaper than in physical stores, I hope the seller’s business will become more and more prosperous , I recommend it with conscience, it is really good and the price/performance ratio is very high.","I will definitely introduce this to my friends! Affordable, affordable, very good quality, very satisfied, completely exceeded expectations, super cost-effective, cost-effective, shopping is much cheaper than in physical stores, I hope the seller’s business will become more and more prosperous , I recommend it with conscience, it is really good and the price/performance ratio is very high. I will buy from this store again in the future. Give me a good review, satisfied!",这款我一定会介绍给小伙伴的!经济实惠，物美价廉，质量非常好，非常满意，完全超出期望值，超级划算，性价比高，购物比实体店便宜多了，希望卖家生意越来越兴隆，良心推荐，真的很不错，性价比也很高，以后还在这家买。给个好评，满意!,,,5.0
24-01-22,58247329,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Very Positive,purchase,Service,I will buy from this store again in the future.,"I will definitely introduce this to my friends! Affordable, affordable, very good quality, very satisfied, completely exceeded expectations, super cost-effective, cost-effective, shopping is much cheaper than in physical stores, I hope the seller’s business will become more and more prosperous , I recommend it with conscience, it is really good and the price/performance ratio is very high. I will buy from this store again in the future. Give me a good review, satisfied!",这款我一定会介绍给小伙伴的!经济实惠，物美价廉，质量非常好，非常满意，完全超出期望值，超级划算，性价比高，购物比实体店便宜多了，希望卖家生意越来越兴隆，良心推荐，真的很不错，性价比也很高，以后还在这家买。给个好评，满意!,,,5.0
24-01-22,58247329,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,,,"Give me a good review, satisfied!","I will definitely introduce this to my friends! Affordable, affordable, very good quality, very satisfied, completely exceeded expectations, super cost-effective, cost-effective, shopping is much cheaper than in physical stores, I hope the seller’s business will become more and more prosperous , I recommend it with conscience, it is really good and the price/performance ratio is very high. I will buy from this store again in the future. Give me a good review, satisfied!",这款我一定会介绍给小伙伴的!经济实惠，物美价廉，质量非常好，非常满意，完全超出期望值，超级划算，性价比高，购物比实体店便宜多了，希望卖家生意越来越兴隆，良心推荐，真的很不错，性价比也很高，以后还在这家买。给个好评，满意!,,,5.0
24-01-22,58247347,dw,front_control,HAIER,EYW100266BKDU1,EYW100266BKDU1,ASIA,cn,retail,jd,,Positive,,Design,"The products are beautiful, the service is attentive, and it’s a big brand.","The products are beautiful, the service is attentive, and it’s a big brand. Nothing to say, it’s just good.",东西漂亮，服务周到，大品牌没得说，就是好。,,,5.0
24-01-22,58247347,dw,front_control,HAIER,EYW100266BKDU1,EYW100266BKDU1,ASIA,cn,retail,jd,,Positive,use,,"Nothing to say, it’s just good.","The products are beautiful, the service is attentive, and it’s a big brand. Nothing to say, it’s just good.",东西漂亮，服务周到，大品牌没得说，就是好。,,,5.0
24-01-22,58248132,dw,front_control,WHIRLPOOL,WDF550SAHS,WDF550SAHS,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,Cleans very well and is quiet.,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It's very difficult to load the dishes,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It’s very difficult to load the dishes,,,4.0
24-01-22,58248132,dw,front_control,WHIRLPOOL,WDF550SAHS,WDF550SAHS,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Cleans very well and is quiet.,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It's very difficult to load the dishes,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It’s very difficult to load the dishes,,,4.0
24-01-22,58248132,dw,front_control,WHIRLPOOL,WDF550SAHS,WDF550SAHS,,us,retail,whirlpool_com_us,,Negative,,Design,The only issue is the design of the baskets.,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It's very difficult to load the dishes,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It’s very difficult to load the dishes,,,4.0
24-01-22,58248132,dw,front_control,WHIRLPOOL,WDF550SAHS,WDF550SAHS,,us,retail,whirlpool_com_us,,Negative,,Easy_Use,The only issue is the design of the baskets.,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It's very difficult to load the dishes,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It’s very difficult to load the dishes,,,4.0
24-01-22,58248132,dw,front_control,WHIRLPOOL,WDF550SAHS,WDF550SAHS,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,It's very difficult to load the dishes,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It's very difficult to load the dishes,[ Very pretty ] || ---------------- || Cleans very well and is quiet. The only issue is the design of the baskets. It’s very difficult to load the dishes,,,4.0
24-01-22,58248277,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,,Love my new dishwasher.,[ Great Dishwasher ] || ---------------- || Love my new dishwasher. It is quiet and does a fantastic job cleaning my dishes.,[ Great Dishwasher ] || ---------------- || Love my new dishwasher. It is quiet and does a fantastic job cleaning my dishes.,,,5.0
24-01-22,58248277,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Very Positive,use,Noise_Vibration,It is quiet and does a fantastic job cleaning my dishes.,[ Great Dishwasher ] || ---------------- || Love my new dishwasher. It is quiet and does a fantastic job cleaning my dishes.,[ Great Dishwasher ] || ---------------- || Love my new dishwasher. It is quiet and does a fantastic job cleaning my dishes.,,,5.0
24-01-22,58248277,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Very Positive,use,Performance_Washing,It is quiet and does a fantastic job cleaning my dishes.,[ Great Dishwasher ] || ---------------- || Love my new dishwasher. It is quiet and does a fantastic job cleaning my dishes.,[ Great Dishwasher ] || ---------------- || Love my new dishwasher. It is quiet and does a fantastic job cleaning my dishes.,,,5.0
24-01-22,58248319,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Neutral,onboard,Delivery_Installation,This dishwasher was installed in our new build.,[ My dishwasher ] || ---------------- || This dishwasher was installed in our new build. I am pleased.,[ My dishwasher ] || ---------------- || This dishwasher was installed in our new build. I am pleased.,,,5.0
24-01-22,58248319,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,,,I am pleased.,[ My dishwasher ] || ---------------- || This dishwasher was installed in our new build. I am pleased.,[ My dishwasher ] || ---------------- || This dishwasher was installed in our new build. I am pleased.,,,5.0
24-01-22,83394506,dw,top_control,WHIRLPOOL,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,,Love it!,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,Not verified,,5.0
24-01-22,83394506,dw,top_control,WHIRLPOOL,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,,us,retail,whirlpool_com_us,,Neutral,,Easy_Use,Especially the extra 3rd rack on top.,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,Not verified,,5.0
24-01-22,83394506,dw,top_control,WHIRLPOOL,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Design,Can clean so many more dishes at once.,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,Not verified,,5.0
24-01-22,83394506,dw,top_control,WHIRLPOOL,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Can clean so many more dishes at once.,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,[ Amazing ] || ---------------- || Love it! Especially the extra 3rd rack on top. Can clean so many more dishes at once.,Not verified,,5.0
24-01-22,58248453,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,,I love my new dishwasher!,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It's very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It’s very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,,,5.0
24-01-22,58248453,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Very Positive,use,,It is fantastic!,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It's very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It’s very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,,,5.0
24-01-22,58248453,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Clean dishes the first time—even baked on messes.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It's very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It’s very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,,,5.0
24-01-22,58248453,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Product_Satisfaction,We have an economical model and it performs like a champ.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It's very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It’s very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,,,5.0
24-01-22,58248453,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,It's very quiet in our open-floor plan home.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It's very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It’s very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,,,5.0
24-01-22,58248453,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Very Positive,"replace,use",,I would recommend it and plan to get whirlpool when I replace my other appliances.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It's very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,[ Super value and super clean dishes! ] || ---------------- || I love my new dishwasher! It is fantastic! Clean dishes the first time—even baked on messes. We have an economical model and it performs like a champ.It’s very quiet in our open-floor plan home. I would recommend it and plan to get whirlpool when I replace my other appliances.,,,5.0
24-01-22,58248557,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,replace,Delivery_Installation,We replaced a dishwasher that was falling apart.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart. This one is quiet and does a great job. The third rack on the top is nice too.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart.  This one is quiet and does a great job.  The third rack on the top is nice too.,,,5.0
24-01-22,58248557,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,replace,Durability,We replaced a dishwasher that was falling apart.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart. This one is quiet and does a great job. The third rack on the top is nice too.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart.  This one is quiet and does a great job.  The third rack on the top is nice too.,,,5.0
24-01-22,58248557,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,This one is quiet and does a great job.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart. This one is quiet and does a great job. The third rack on the top is nice too.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart.  This one is quiet and does a great job.  The third rack on the top is nice too.,,,5.0
24-01-22,58248557,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,The third rack on the top is nice too.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart. This one is quiet and does a great job. The third rack on the top is nice too.,[ Quiet and Does a Great Job ] || ---------------- || We replaced a dishwasher that was falling apart.  This one is quiet and does a great job.  The third rack on the top is nice too.,,,5.0
24-01-22,58248594,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,It washes dishes pretty clean and is dependable as far as using it for only a couple of weeks.,"[ Nice features, top tray for utensils. ] || ---------------- || It washes dishes pretty clean and is dependable as far as using it for only a couple of weeks.","[ Nice features, top tray for utensils. ] || ---------------- || It washes dishes pretty clean and is dependable as far as using it for only a couple of weeks.",,,4.0
24-01-22,58248603,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,"It does a great job of cleaning, love the third rack, and simplicity of the cleaning options.","It does a great job of cleaning, love the third rack, and simplicity of the cleaning options. It's not super quiet though","It does a great job of cleaning, love the third rack, and simplicity of the cleaning options. It’s not super quiet though",,,4.0
24-01-22,58248603,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Noise_Vibration,It's not super quiet though,"It does a great job of cleaning, love the third rack, and simplicity of the cleaning options. It's not super quiet though","It does a great job of cleaning, love the third rack, and simplicity of the cleaning options. It’s not super quiet though",,,4.0
24-01-22,58248641,dw,top_control,WHIRLPOOL,WDP560HAMW,WDP560HAMW,,us,retail,whirlpool_com_us,,Negative,"purchase,use",Durability,"I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes, Looks like some kind of fibers got inside the pump.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes, Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher. That pump Went out 5 years later.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes,  Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher.  That pump Went out 5 years later.",,,5.0
24-01-22,58248641,dw,top_control,WHIRLPOOL,WDP560HAMW,WDP560HAMW,,us,retail,whirlpool_com_us,,Negative,"purchase,use",Performance_Washing,"I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes, Looks like some kind of fibers got inside the pump.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes, Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher. That pump Went out 5 years later.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes,  Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher.  That pump Went out 5 years later.",,,5.0
24-01-22,58248641,dw,top_control,WHIRLPOOL,WDP560HAMW,WDP560HAMW,,us,retail,whirlpool_com_us,,Neutral,,,Don't know how.,"I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes, Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher. That pump Went out 5 years later.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes,  Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher.  That pump Went out 5 years later.",,,5.0
24-01-22,58248641,dw,top_control,WHIRLPOOL,WDP560HAMW,WDP560HAMW,,us,retail,whirlpool_com_us,,Positive,use,Durability,"Working great now, Worked better than my last dishwasher.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes, Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher. That pump Went out 5 years later.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes,  Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher.  That pump Went out 5 years later.",,,5.0
24-01-22,58248641,dw,top_control,WHIRLPOOL,WDP560HAMW,WDP560HAMW,,us,retail,whirlpool_com_us,,Negative,,Durability,That pump Went out 5 years later.,"I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes, Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher. That pump Went out 5 years later.","I bought it in November, Washes the dishes pretty good, My only concern was the pump had to be replaced after 2 weeks of washing dishes,  Looks like some kind of fibers got inside the pump. Don't know how. Working great now, Worked better than my last dishwasher.  That pump Went out 5 years later.",,,5.0
24-01-22,58248648,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Great dishwasher that does a super job of cleaning my dishes.,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It's not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It’s not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,,,4.0
24-01-22,58248648,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,My only issue is the time it takes to do a load of dishes.,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It's not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It’s not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,,,4.0
24-01-22,58248648,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Neutral,use,,It's not an issue with this dishwasher.,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It's not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It’s not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,,,4.0
24-01-22,58248648,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,,Easy_Use,I think they all take too long.,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It's not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It’s not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,,,4.0
24-01-22,58248648,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,Otherwise this model is quiet and does a very good job,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It's not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,[ Overall Great Dishwasjer ] || ---------------- || Great dishwasher that does a super job of cleaning my dishes. My only issue is the time it takes to do a load of dishes. It’s not an issue with this dishwasher. I think they all take too long. Otherwise this model is quiet and does a very good job,,,4.0
24-01-22,58248680,dw,top_control,WHIRLPOOL,WDP560HAMZ,WDP560HAMZ,,us,retail,whirlpool_com_us,,Neutral,use,,I have had this machine now for several months.,[ Blessed Quietness ] || ---------------- || I have had this machine now for several months. Very thorough cleaningHave not once needed to redo a utensil or spot on dish. Motor so quiet at first wasn't sure it was even running.,[ Blessed Quietness ] || ---------------- || I have had this machine now for several months. Very thorough cleaningHave not once needed to redo a utensil or spot on dish.  Motor so quiet at first wasn’t sure it was even running.,,,5.0
24-01-22,58248680,dw,top_control,WHIRLPOOL,WDP560HAMZ,WDP560HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Very thorough cleaningHave not once needed to redo a utensil or spot on dish.,[ Blessed Quietness ] || ---------------- || I have had this machine now for several months. Very thorough cleaningHave not once needed to redo a utensil or spot on dish. Motor so quiet at first wasn't sure it was even running.,[ Blessed Quietness ] || ---------------- || I have had this machine now for several months. Very thorough cleaningHave not once needed to redo a utensil or spot on dish.  Motor so quiet at first wasn’t sure it was even running.,,,5.0
24-01-22,58248680,dw,top_control,WHIRLPOOL,WDP560HAMZ,WDP560HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,Motor so quiet at first wasn't sure it was even running.,[ Blessed Quietness ] || ---------------- || I have had this machine now for several months. Very thorough cleaningHave not once needed to redo a utensil or spot on dish. Motor so quiet at first wasn't sure it was even running.,[ Blessed Quietness ] || ---------------- || I have had this machine now for several months. Very thorough cleaningHave not once needed to redo a utensil or spot on dish.  Motor so quiet at first wasn’t sure it was even running.,,,5.0
24-01-22,58248971,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Very happy with the great job this dishwasher has done cleaning my dishes.,[ Cleans great ] || ---------------- || Very happy with the great job this dishwasher has done cleaning my dishes. The first thing I noticed was how well it performed on my items that had tea stain.,[ Cleans great ] || ---------------- || Very happy with the great job this dishwasher has done cleaning my dishes. The first thing I noticed was how well it performed on my items that had tea stain.,,,5.0
24-01-22,58248971,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,The first thing I noticed was how well it performed on my items that had tea stain.,[ Cleans great ] || ---------------- || Very happy with the great job this dishwasher has done cleaning my dishes. The first thing I noticed was how well it performed on my items that had tea stain.,[ Cleans great ] || ---------------- || Very happy with the great job this dishwasher has done cleaning my dishes. The first thing I noticed was how well it performed on my items that had tea stain.,,,5.0
24-01-22,58248978,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Positive,use,,Very happy with my new dishwasher.,"[ I like how quiet the dishwasher is. ] || ---------------- || Very happy with my new dishwasher. Edgar the installer was very nice, he did a great job.","[ I like how quiet the dishwasher is. ] || ---------------- || Very happy with my new dishwasher. Edgar the installer was very nice, he did a great job.",,,5.0
24-01-22,58248978,dw,top_control,WHIRLPOOL,WDP540HAMZ,WDP540HAMZ,,us,retail,whirlpool_com_us,,Very Positive,onboard,Delivery_Installation,"Edgar the installer was very nice, he did a great job.","[ I like how quiet the dishwasher is. ] || ---------------- || Very happy with my new dishwasher. Edgar the installer was very nice, he did a great job.","[ I like how quiet the dishwasher is. ] || ---------------- || Very happy with my new dishwasher. Edgar the installer was very nice, he did a great job.",,,5.0
