Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-01-11,67927425,dw,top_control,BOSCH,800_Series,SHX78CC5UC,,us,retail,costco,,Neutral,,Service,There are no other stores in this area that will do that for free.,"[ Happy with Putcome! ] || ---------------- || This really should be a 2 part review. One about the machine itself and the other about why you should (or should not) buy this from Costco. Our Bosch 800 is replacing a 20 yr old Asko so is obviously a huge upgrade. We've only had it a week and still have to figure out all the bells and whistles but it does it's job - dishes are clean, and you can really put a lot of things in it, once you manage all the numerous options. I recommend watching some YouTube videos to get the most out of it. The dropping down of one side of the middle rack is very fun! As for the Costco part of the review, that's a little more complicated. They do NOT include installation when delivering to out of the way places (that wasn't so clear on the website). Also, their computer notification system is horrendous - I was getting emails saying that the machine would be delivered a certain date, when clearly it was not - it was just telling me that the machine was delivered to a warehouse or to the delivery people. Very confusing and paired with inexperienced and uninformed telephone customer, it was a very frustrating experience. When they finally delivered the machine, it had a dent on it. Costco reviewed the photos and said they wanted to replace it So we had to wait a couple more weeks for a replacement.So while this did not go smoothly for us, I would definitely recommend Costco for the following reasons. 1. They delivered to my address - a mountain home in CO in the middle of winter! There are no other stores in this area that will do that for free. 2. Price is good (that's a given with Costco) 3. They stand by their products - while they don't cover installation, they did give us a refund for our inconvenience which was very classy. And to be honest, I would prefer using my own installer anyway. I would definitely use Costco again for any major appliance needs.","[ Happy with Putcome! ] || ---------------- || This really should be a 2 part review. One about the machine itself and the other about why you should (or should not) buy this from Costco. Our Bosch 800 is replacing a 20 yr old Asko so is obviously a huge upgrade. We’ve only had it a week and still have to figure out all the bells and whistles but it does it’s job - dishes are clean, and you can really put a lot of things in it, once you manage all the numerous options. I recommend watching some YouTube videos to get the most out of it. The dropping down of one side of the middle rack is very fun!As for the Costco part of the review, that’s a little more complicated. They do NOT include installation when delivering to out of the way places (that wasn’t so clear on the website). Also, their computer notification system is horrendous - I was getting emails saying that the machine would be delivered a certain date, when clearly it was not - it was just telling me that the machine was delivered to a warehouse or to the delivery people. Very confusing and paired with inexperienced and uninformed telephone customer, it was a very frustrating experience. When they finally delivered the machine, it had a dent on it. Costco reviewed the photos and said they wanted to replace it So we had to wait a couple more weeks for a replacement.So while this did not go smoothly for us, I would definitely recommend Costco for the following reasons. 1. They delivered to my address - a mountain home in CO in the middle of winter! There are no other stores in this area that will do that for free. 2. Price is good (that’s a given with Costco) 3. They stand by their products - while they don’t cover installation, they did give us a refund for our inconvenience which was very classy. And to be honest, I would prefer using my own installer anyway.. I would definitely use Costco again for any major appliance needs.",Verified,,5.0
25-01-07,67806424,dw,top_control,LG,LDPH5554D_LDPH5554S,LDPH5554D_LDPH5554S,,us,retail,bestbuy,,Positive,use,Easy_Use,"We also like the ""time-left"" display on the front door.","[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the ""time-left"" display on the front door.Also got to give the Best Buy delivery and install team. They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!","[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the 'time-left' display on the front door.Also got to give the Best Buy delivery and install team.  They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!",Verified,,5.0
25-01-07,67806424,dw,top_control,LG,LDPH5554D_LDPH5554S,LDPH5554D_LDPH5554S,,us,retail,bestbuy,,Neutral,"deliver,onboard",Delivery_Installation,Also got to give the bestbuy delivery and install team.,"[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the ""time-left"" display on the front door.Also got to give the Best Buy delivery and install team. They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!","[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the 'time-left' display on the front door.Also got to give the Best Buy delivery and install team.  They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!",Verified,,5.0
25-01-07,67806424,dw,top_control,LG,LDPH5554D_LDPH5554S,LDPH5554D_LDPH5554S,,us,retail,bestbuy,,Positive,deliver,Delivery_Installation,They were very professional and arrived on-time.,"[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the ""time-left"" display on the front door.Also got to give the Best Buy delivery and install team. They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!","[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the 'time-left' display on the front door.Also got to give the Best Buy delivery and install team.  They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!",Verified,,5.0
25-01-07,67806424,dw,top_control,LG,LDPH5554D_LDPH5554S,LDPH5554D_LDPH5554S,,us,retail,bestbuy,,Very Positive,use,,Highly recommend this dishwasher and bestbuy!,"[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the ""time-left"" display on the front door.Also got to give the Best Buy delivery and install team. They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!","[ Great features and Top Notch Performance ] || ---------------- || We've tried a few different wash cycles over the last few weeks and we're impressed w/all of them. The dishes/flatware/pots/pans/plastics have come out perfectly clean. The overnight dry option kicks butt, even the plastic-ware is dry in the morning. The third rack is also a great feature. We also like the 'time-left' display on the front door.Also got to give the Best Buy delivery and install team.  They were very professional and arrived on-time.Highly recommend this dishwasher and Best Buy!",Verified,,5.0
25-01-07,67806551,dw,top_control,BOSCH,4_series,SMP4ECC71S,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,Quiet as expected and does its job,[ Md ] || ---------------- || Quiet as expected and does its job,[ Md ] || ---------------- || Tyst om väntat o gör sitt jobb,Not verified,,5.0
25-01-07,67806898,dw,front_control,BOSCH,300_series,SPE53C55UC,,us,retail,bestbuy,,Negative,use,Price,wasnt a fan of this expensive little dishwasher.,"[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the ""extra dry"" setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.","[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the 'extra dry' setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.",Verified,,3.0
25-01-07,67806898,dw,front_control,BOSCH,300_series,SPE53C55UC,,us,retail,bestbuy,,Negative,use,Performance_Drying,"It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle.","[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the ""extra dry"" setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.","[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the 'extra dry' setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.",Verified,,3.0
25-01-07,67806898,dw,front_control,BOSCH,300_series,SPE53C55UC,,us,retail,bestbuy,,Negative,use,Performance_Drying,"Drying performance improved with rinseaid on the ""extra dry"" setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet.","[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the ""extra dry"" setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.","[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the 'extra dry' setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.",Verified,,3.0
25-01-07,67806898,dw,front_control,BOSCH,300_series,SPE53C55UC,,us,retail,bestbuy,,Very Negative,replace,Hygiene_Fresh,"Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.","[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the ""extra dry"" setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.","[ 2.5 hour cycle, poor drying performance ] || ---------------- || wasnt a fan of this expensive little dishwasher. It requires rinseaid to dry anything, otherwise everything is still wet after a 2.5 hour cycle. Drying performance improved with rinseaid on the 'extra dry' setting, but it still leaves plastic items dripping and the bottom of the dishwasher very wet. Returned because 2.5 hours is absurd, especially for a small dishwasher, and I dont want to have to plan returning home to open the dishwasher to avoid mold.",Verified,,3.0
25-01-07,67817812,dw,dishwasher,KITCHENAID,KDTM604K,KDTM604K,,us,retail,bestbuy,,Very Positive,use,Easy_Use,Very quiet and absolutely love the third rack.,[ Awesome dishwasher ] || ---------------- || Very quiet and absolutely love the third rack. It's actually big enough to put things in u like other dishwashers. Very stylish as well.,[ Awesome dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Very quiet and absolutely love the third rack. It’s actually big enough to put things in u like other dishwashers. Very stylish as well.,Verified,,5.0
25-01-07,67817812,dw,dishwasher,KITCHENAID,KDTM604K,KDTM604K,,us,retail,bestbuy,,Very Positive,use,Noise_Vibration,Very quiet and absolutely love the third rack.,[ Awesome dishwasher ] || ---------------- || Very quiet and absolutely love the third rack. It's actually big enough to put things in u like other dishwashers. Very stylish as well.,[ Awesome dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Very quiet and absolutely love the third rack. It’s actually big enough to put things in u like other dishwashers. Very stylish as well.,Verified,,5.0
25-01-07,67817812,dw,dishwasher,KITCHENAID,KDTM604K,KDTM604K,,us,retail,bestbuy,,Positive,use,Design,It's actually big enough to put things in u like other dishwashers.,[ Awesome dishwasher ] || ---------------- || Very quiet and absolutely love the third rack. It's actually big enough to put things in u like other dishwashers. Very stylish as well.,[ Awesome dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Very quiet and absolutely love the third rack. It’s actually big enough to put things in u like other dishwashers. Very stylish as well.,Verified,,5.0
25-01-07,67817812,dw,dishwasher,KITCHENAID,KDTM604K,KDTM604K,,us,retail,bestbuy,,Positive,use,Design,Very stylish as well.,[ Awesome dishwasher ] || ---------------- || Very quiet and absolutely love the third rack. It's actually big enough to put things in u like other dishwashers. Very stylish as well.,[ Awesome dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Very quiet and absolutely love the third rack. It’s actually big enough to put things in u like other dishwashers. Very stylish as well.,Verified,,5.0
25-01-07,67813608,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,homedepot,,Negative,use,Hygiene_Fresh,"We've had this dishwasher a few months and I've tried different detergent tabs, cleaning it, etc and it leaves a horrible smell on our dishes and doesn't clean them.","[ Leaves bad smell ] || ---------------- || We've had this dishwasher a few months and I've tried different detergent tabs, cleaning it, etc and it leaves a horrible smell on our dishes and doesn't clean them. I make sure my water is hot at the sink before I turn it on and have even been running it with the extra sani rinse and can't get rid of the issue. I would like a refund!","[ Leaves bad smell ] || ---------------- || We’ve had this dishwasher a few months and I’ve tried different detergent tabs, cleaning it, etc and it leaves a horrible smell on our dishes and doesn’t clean them.  I make sure my water is hot at the sink before I turn it on and have even been running it with the extra sani rinse and can’t get rid of the issue.  I would like a refund!",Not verified,,1.0
25-01-07,67813608,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,homedepot,,Negative,"maintain,use",Performance_Washing,I make sure my water is hot at the sink before I turn it on and have even been running it with the extra sani rinse and can't get rid of the issue.,"[ Leaves bad smell ] || ---------------- || We've had this dishwasher a few months and I've tried different detergent tabs, cleaning it, etc and it leaves a horrible smell on our dishes and doesn't clean them. I make sure my water is hot at the sink before I turn it on and have even been running it with the extra sani rinse and can't get rid of the issue. I would like a refund!","[ Leaves bad smell ] || ---------------- || We’ve had this dishwasher a few months and I’ve tried different detergent tabs, cleaning it, etc and it leaves a horrible smell on our dishes and doesn’t clean them.  I make sure my water is hot at the sink before I turn it on and have even been running it with the extra sani rinse and can’t get rid of the issue.  I would like a refund!",Not verified,,1.0
25-01-07,67813608,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,us,retail,homedepot,,Very Negative,replace,Service,I would like a refund!,"[ Leaves bad smell ] || ---------------- || We've had this dishwasher a few months and I've tried different detergent tabs, cleaning it, etc and it leaves a horrible smell on our dishes and doesn't clean them. I make sure my water is hot at the sink before I turn it on and have even been running it with the extra sani rinse and can't get rid of the issue. I would like a refund!","[ Leaves bad smell ] || ---------------- || We’ve had this dishwasher a few months and I’ve tried different detergent tabs, cleaning it, etc and it leaves a horrible smell on our dishes and doesn’t clean them.  I make sure my water is hot at the sink before I turn it on and have even been running it with the extra sani rinse and can’t get rid of the issue.  I would like a refund!",Not verified,,1.0
25-01-07,67816144,dw,top_control,SAMSUNG,DW80R5060US,DW80R5060US,,us,retail,homedepot,,Very Negative,use,Easy_Use,Sensor trash after only three years of very light usage.,[ Buyer Beware ] || ---------------- || Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart? ” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || [This review was collected as part of a promotion.] Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart?” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I’ve had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,Not verified,Originally posted on Samsung US,1.0
25-01-07,67816144,dw,top_control,SAMSUNG,DW80R5060US,DW80R5060US,,us,retail,homedepot,,Neutral,,Service,Samsung Support advice… “It will be cheaper just to buy a new one.,[ Buyer Beware ] || ---------------- || Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart? ” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || [This review was collected as part of a promotion.] Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart?” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I’ve had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,Not verified,Originally posted on Samsung US,1.0
25-01-07,67816144,dw,top_control,SAMSUNG,DW80R5060US,DW80R5060US,,us,retail,homedepot,,Neutral,,,Would you like me to add one to your cart? ”,[ Buyer Beware ] || ---------------- || Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart? ” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || [This review was collected as part of a promotion.] Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart?” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I’ve had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,Not verified,Originally posted on Samsung US,1.0
25-01-07,67816144,dw,top_control,SAMSUNG,DW80R5060US,DW80R5060US,,us,retail,homedepot,,Neutral,,Durability,So the life expectancy of a dishwasher is only three years.,[ Buyer Beware ] || ---------------- || Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart? ” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || [This review was collected as part of a promotion.] Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart?” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I’ve had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,Not verified,Originally posted on Samsung US,1.0
25-01-07,67816144,dw,top_control,SAMSUNG,DW80R5060US,DW80R5060US,,us,retail,homedepot,,Neutral,,Delivery_Installation,Redid my kitchen three years ago and installed all Samsung appliances.,[ Buyer Beware ] || ---------------- || Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart? ” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || [This review was collected as part of a promotion.] Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart?” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I’ve had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,Not verified,Originally posted on Samsung US,1.0
25-01-07,67816144,dw,top_control,SAMSUNG,DW80R5060US,DW80R5060US,,us,retail,homedepot,,Negative,maintain,Service,I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable.,[ Buyer Beware ] || ---------------- || Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart? ” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || [This review was collected as part of a promotion.] Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart?” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I’ve had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,Not verified,Originally posted on Samsung US,1.0
25-01-07,67816144,dw,top_control,SAMSUNG,DW80R5060US,DW80R5060US,,us,retail,homedepot,,Very Negative,use,,I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart? ” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I've had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,[ Buyer Beware ] || ---------------- || [This review was collected as part of a promotion.] Sensor trash after only three years of very light usage. Samsung Support advice… “It will be cheaper just to buy a new one. Would you like me to add one to your cart?” So the life expectancy of a dishwasher is only three years. Redid my kitchen three years ago and installed all Samsung appliances. I’ve had to replace the ice maker in the fridge twice and now the dishwasher is not repairable. I will never buy Samsung again.,Not verified,Originally posted on Samsung US,1.0
25-01-07,67816367,dw,top_control,GE,GDT535PYVFS,GDT535PYVFS,,us,retail,homedepot,,Negative,"purchase,replace",Easy_Use,"Bought mine in 2021, both racks are completely rusted out and I can't seem to find any replacements on line, looking to purchase a new dishwasher.","[ Useless Racks ] || ---------------- || Bought mine in 2021, both racks are completely rusted out and I can't seem to find any replacements on line, looking to purchase a new dishwasher.","[ Useless Racks ] || ---------------- || Bought mine in 2021, both racks are completely rusted out and I can’t seem to find any replacements on line, looking to purchase a new dishwasher.",Not verified,,1.0
25-01-07,67816367,dw,top_control,GE,GDT535PYVFS,GDT535PYVFS,,us,retail,homedepot,,Negative,"purchase,replace",Service,"Bought mine in 2021, both racks are completely rusted out and I can't seem to find any replacements on line, looking to purchase a new dishwasher.","[ Useless Racks ] || ---------------- || Bought mine in 2021, both racks are completely rusted out and I can't seem to find any replacements on line, looking to purchase a new dishwasher.","[ Useless Racks ] || ---------------- || Bought mine in 2021, both racks are completely rusted out and I can’t seem to find any replacements on line, looking to purchase a new dishwasher.",Not verified,,1.0
25-01-07,67817590,dw,top_control,BOSCH,500_Series,SHP65CC5UC,,us,retail,costco,,Neutral,onboard,Delivery_Installation,Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons.,"[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date. If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.","[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date.  If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.",Not verified,,1.0
25-01-07,67817590,dw,top_control,BOSCH,500_Series,SHP65CC5UC,,us,retail,costco,,Neutral,onboard,Delivery_Installation,Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date.,"[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date. If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.","[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date.  If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.",Not verified,,1.0
25-01-07,67817590,dw,top_control,BOSCH,500_Series,SHP65CC5UC,,us,retail,costco,,Neutral,"deliver,onboard",Delivery_Installation,If you want to have the appliance delivered without an install it will be the same price.,"[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date. If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.","[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date.  If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.",Not verified,,1.0
25-01-07,67817590,dw,top_control,BOSCH,500_Series,SHP65CC5UC,,us,retail,costco,,Neutral,onboard,Delivery_Installation,The experience of buying a large appliance from Costco greatly depends on the third party installer that they use.,"[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date. If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.","[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date.  If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.",Not verified,,1.0
25-01-07,67817590,dw,top_control,BOSCH,500_Series,SHP65CC5UC,,us,retail,costco,,Negative,onboard,Delivery_Installation,"In my case in Columbus, the installer was a poor choice.","[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date. If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.","[ Installation Dates are not trustworthy ] || ---------------- || Costco uses a third party installer who will postpone the install date at the last minute again and again for various reasons. Just know that it could be over a month before the third party installer (in my case DirectConnect Connections) to give you a real date.  If you want to have the appliance delivered without an install it will be the same price. The experience of buying a large appliance from Costco greatly depends on the third party installer that they use. In my case in Columbus, the installer was a poor choice.",Not verified,,1.0
