Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
26-06-24,98137267,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Neutral,,Easy_Use,"But really, who decided we needed an APP to WASH DISHES?","[ Dishwasher is fine - HATE the app! ] || ---------------- || My old Bosch lasted 15+ years. Loved it. This dishwasher seems fine and I have high hopes it will go a long time. It washes dishes. It seems well built. I like the stainless interior, and it actually is more spacious than the old one. The silverware basket is too small, so I reused our old one. Otherwise it works fine. BUT the app almost made me return it. I always run it over night on delay, which you apparently can't do from the door panel anymore. Why? Its a dish washer, not the space shuttle. The app is an unnecessary complication just to wash dishes. Sometimes the dishwasher comes on at the right time, sometimes it doesn't. Sometimes the door opens at the end as it's supposed to, sometimes it doesn't. I'm sure somewhere in the 5 screens you have to click on I'm setting something wrong. The buttons and labels are far from intuitive. But really, who decided we needed an APP to WASH DISHES? Come on folks.","[ Dishwasher is fine - HATE the app! ] || ---------------- || My old Bosch lasted 15+ years. Loved it. This dishwasher seems fine and I have high hopes it will go a long time. It washes dishes. It seems well built. I like the stainless interior, and it actually is more spacious than the old one.  The silverware basket is too small, so I reused our old one. Otherwise it works fine.BUT the app almost made me return it. I always run it over night on delay, which you apparently can't do from the door panel anymore. Why? Its a dish washer, not the space shuttle. The app is an unnecessary complication just to wash dishes. Sometimes the dishwasher comes on at the right time, sometimes it doesn't. Sometimes the door opens at the end as it's supposed to, sometimes it doesn't. I'm sure somewhere in the 5 screens you have to click on I'm setting something wrong. The buttons and labels are far from intuitive. But really, who decided we needed an APP to WASH DISHES? Come on folks.",Not verified,,3.0
26-06-24,98137269,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Positive,use,,"All in all, I cannot praise this dishwasher enough.","[ CLEAN AT LAST! ] || ---------------- || After 12 years of having to rewash items after unloading our former dishwasher, I decided to buy a Bosch. Wow! The difference is like night and day! Every single piece, including pots and casserole dishes (which I would never even think of attempting in our previous dishwasher), comes out spotlessly clean. It is truly unbelievable. The different drying options are nice, too, and plastic bowls/contsiners come out dry and ready to put away. To select different options can be a challenge as it is more high tech than just pushing buttons on a panel. As a non techie this was the only drawback. But Bosch offers terrific resources on their site for navigating through the steps and once you learn them it's simple. All in all, I cannot praise this dishwasher enough. I only wish I had purchased one years ago!","[ CLEAN AT LAST! ] || ---------------- || After 12 years of having to rewash items after unloading our former dishwasher, I decided to buy a Bosch. Wow!  The difference is like night and day!  Every single piece, including pots and casserole dishes (which I would never even think of attempting in our previous dishwasher), comes out spotlessly clean. It is truly unbelievable. The different drying options are nice, too, and plastic bowls/contsiners come out dry and ready to put away. To select different options can be a challenge as it is more high tech than just pushing buttons on a panel. As a non techie this was the only drawback. But Bosch offers terrific resources on their site for navigating through the steps and once you learn them it’s simple. All in all, I cannot praise this dishwasher enough. I only wish I had purchased one years ago!",Not verified,,5.0
26-06-24,98137269,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Neutral,,,I only wish I had purchased one years ago!,"[ CLEAN AT LAST! ] || ---------------- || After 12 years of having to rewash items after unloading our former dishwasher, I decided to buy a Bosch. Wow! The difference is like night and day! Every single piece, including pots and casserole dishes (which I would never even think of attempting in our previous dishwasher), comes out spotlessly clean. It is truly unbelievable. The different drying options are nice, too, and plastic bowls/contsiners come out dry and ready to put away. To select different options can be a challenge as it is more high tech than just pushing buttons on a panel. As a non techie this was the only drawback. But Bosch offers terrific resources on their site for navigating through the steps and once you learn them it's simple. All in all, I cannot praise this dishwasher enough. I only wish I had purchased one years ago!","[ CLEAN AT LAST! ] || ---------------- || After 12 years of having to rewash items after unloading our former dishwasher, I decided to buy a Bosch. Wow!  The difference is like night and day!  Every single piece, including pots and casserole dishes (which I would never even think of attempting in our previous dishwasher), comes out spotlessly clean. It is truly unbelievable. The different drying options are nice, too, and plastic bowls/contsiners come out dry and ready to put away. To select different options can be a challenge as it is more high tech than just pushing buttons on a panel. As a non techie this was the only drawback. But Bosch offers terrific resources on their site for navigating through the steps and once you learn them it’s simple. All in all, I cannot praise this dishwasher enough. I only wish I had purchased one years ago!",Not verified,,5.0
26-06-24,98137275,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Neutral,"aware,replace",Service,I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be.,"[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!","[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!",Not verified,,5.0
26-06-24,98137275,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,This thing is so quiet and does a wonderful job at getting the dishes spotless.,"[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!","[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!",Not verified,,5.0
26-06-24,98137275,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,This thing is so quiet and does a wonderful job at getting the dishes spotless.,"[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!","[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!",Not verified,,5.0
26-06-24,98137275,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Positive,onboard,Delivery_Installation,"Also, the install was easy and straightforward.","[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!","[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!",Not verified,,5.0
26-06-24,98137275,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Neutral,onboard,Delivery_Installation,I installed it by myself in under an hour.,"[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!","[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!",Not verified,,5.0
26-06-24,98137275,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Very Positive,use,,10/10 would recommend!,"[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!","[ One Heck of a Machine! ] || ---------------- || I have been eyeing a Bosch for some time and once my previous dishwasher bit the dust I knew what its replacement would be. This thing is so quiet and does a wonderful job at getting the dishes spotless. Also, the install was easy and straightforward. I installed it by myself in under an hour. 10/10 would recommend!",Not verified,,5.0
26-06-24,98137271,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Neutral,,Product_Satisfaction,"We generally try to purchase few new things for our household as we want to be conscious consumers, yet when it was time to buy a dishwasher for the house (which we hadn't had for over four years) we wanted to make sure that the one we brought into our home was quality and relatively environmentally friendly.","[ One of my favorite purchases! ] || ---------------- || We generally try to purchase few new things for our household as we want to be conscious consumers, yet when it was time to buy a dishwasher for the house (which we hadn't had for over four years) we wanted to make sure that the one we brought into our home was quality and relatively environmentally friendly. We couldn't be happier with our overall purchase of the Bosch 500 series dishwasher, checked all the boxes, it is energy efficient, water efficient, smart, sleek, quiet, and a wonderfully helpful appliance we are very grateful to have. I would easily recommend this product to anyone looking!","[ One of my favorite purchases! ] || ---------------- || We generally try to purchase few new things for our household as we want to be conscious consumers, yet when it was time to buy a dishwasher for the house (which we hadn't had for over four years) we wanted to make sure that the one we brought into our home was quality and relatively environmentally friendly.We couldn't be happier with our overall purchase of the Bosch 500 series dishwasher, checked all the boxes, it is energy efficient, water efficient, smart, sleek, quiet, and a wonderfully helpful appliance we are very grateful to have.I would easily recommend this product to anyone looking!",Not verified,,5.0
26-06-24,98137271,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Positive,"purchase,use",Product_Satisfaction,"We couldn't be happier with our overall purchase of the Bosch 500 series dishwasher, checked all the boxes, it is energy efficient, water efficient, smart, sleek, quiet, and a wonderfully helpful appliance we are very grateful to have.","[ One of my favorite purchases! ] || ---------------- || We generally try to purchase few new things for our household as we want to be conscious consumers, yet when it was time to buy a dishwasher for the house (which we hadn't had for over four years) we wanted to make sure that the one we brought into our home was quality and relatively environmentally friendly. We couldn't be happier with our overall purchase of the Bosch 500 series dishwasher, checked all the boxes, it is energy efficient, water efficient, smart, sleek, quiet, and a wonderfully helpful appliance we are very grateful to have. I would easily recommend this product to anyone looking!","[ One of my favorite purchases! ] || ---------------- || We generally try to purchase few new things for our household as we want to be conscious consumers, yet when it was time to buy a dishwasher for the house (which we hadn't had for over four years) we wanted to make sure that the one we brought into our home was quality and relatively environmentally friendly.We couldn't be happier with our overall purchase of the Bosch 500 series dishwasher, checked all the boxes, it is energy efficient, water efficient, smart, sleek, quiet, and a wonderfully helpful appliance we are very grateful to have.I would easily recommend this product to anyone looking!",Not verified,,5.0
26-06-24,98137271,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Very Positive,use,,I would easily recommend this product to anyone looking!,"[ One of my favorite purchases! ] || ---------------- || We generally try to purchase few new things for our household as we want to be conscious consumers, yet when it was time to buy a dishwasher for the house (which we hadn't had for over four years) we wanted to make sure that the one we brought into our home was quality and relatively environmentally friendly. We couldn't be happier with our overall purchase of the Bosch 500 series dishwasher, checked all the boxes, it is energy efficient, water efficient, smart, sleek, quiet, and a wonderfully helpful appliance we are very grateful to have. I would easily recommend this product to anyone looking!","[ One of my favorite purchases! ] || ---------------- || We generally try to purchase few new things for our household as we want to be conscious consumers, yet when it was time to buy a dishwasher for the house (which we hadn't had for over four years) we wanted to make sure that the one we brought into our home was quality and relatively environmentally friendly.We couldn't be happier with our overall purchase of the Bosch 500 series dishwasher, checked all the boxes, it is energy efficient, water efficient, smart, sleek, quiet, and a wonderfully helpful appliance we are very grateful to have.I would easily recommend this product to anyone looking!",Not verified,,5.0
26-06-24,98137273,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Neutral,purchase,Durability,"Bought my home, that had a 2013 Bosch dishwasher already, it lasted a year after we moved in.","[ Worth the purchase ] || ---------------- || Bought my home, that had a 2013 Bosch dishwasher already, it lasted a year after we moved in. So I purchased this new Bosch 500 series and I am blown away with how quite this unit is, as well as how clean it has improved the dishes, with the kids doing dishes daily, the dishes are much cleaner! The app is super helpful because I know if the kids are doing their chores while I am away. Would recommend this dishwasher to everyone.","[ Worth the purchase ] || ---------------- || Bought my home, that had a 2013 Bosch dishwasher already, it lasted a year after we moved in. So I purchased this new Bosch 500 series and I am blown away with how quite this unit is, as well as how clean it has improved the dishes, with the kids doing dishes daily, the dishes are much cleaner! The app is super helpful because I know if the kids are doing their chores while I am away. Would recommend this dishwasher to everyone.",Not verified,,5.0
