Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-06-27,85733646,dw,top_control,KITCHENAID,KDTM405PPS,KDTM405PPS,,us,retail,kitchenaid,,Neutral,use,Design,I like to put my steak knives up there but the area made for thin items is not very wide.,[ Silent cleaner ] || ---------------- || Cleans well and is so quiet that you can't tell it is running. The only thing I do not like is the top shelf will not hold very many skinny utensils. I like to put my steak knives up there but the area made for thin items is not very wide.,[ Silent cleaner ] || ---------------- || [This review was collected as part of a promotion.] Cleans well and is so quiet that you can't tell it is running. The only thing I do not like is the top shelf will not hold very many skinny utensils.  I like to put my steak knives up there but the area made for thin items is not very wide.,Not verified,,5.0
25-06-25,76582796,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,Extremely quiet and beautiful in my kitchen,[ Maytag performance ] || ---------------- || Love everything about it. Extremely quiet and beautiful in my kitchen,[ Maytag performance ] || ---------------- || [This review was collected as part of a promotion.] Love everything about it. Extremely quiet and beautiful in my kitchen,Not verified,Originally posted on maytag.com,5.0
25-06-25,76582798,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,,Durability,Had this about two weeks now.,[ Works Great ] || ---------------- || Had this about two weeks now. Works great! No issues,[ Works Great ] || ---------------- || [This review was collected as part of a promotion.] Had this about two weeks now. Works great!  No issues,Not verified,Originally posted on maytag.com,5.0
25-06-25,76582798,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,,Works great!,[ Works Great ] || ---------------- || Had this about two weeks now. Works great! No issues,[ Works Great ] || ---------------- || [This review was collected as part of a promotion.] Had this about two weeks now. Works great!  No issues,Not verified,Originally posted on maytag.com,5.0
25-06-25,76582798,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,,No issues,[ Works Great ] || ---------------- || Had this about two weeks now. Works great! No issues,[ Works Great ] || ---------------- || [This review was collected as part of a promotion.] Had this about two weeks now. Works great!  No issues,Not verified,Originally posted on maytag.com,5.0
25-06-25,76582802,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,Very quiet when running.,[ Great features ] || ---------------- || Very quiet when running. Cleans everything wonderfully. Outside surface is easy to keep clean,[ Great features ] || ---------------- || [This review was collected as part of a promotion.] Very quiet when running. Cleans everything wonderfully. Outside surface is easy to keep clean,Not verified,Originally posted on maytag.com,5.0
25-06-25,76582802,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,Cleans everything wonderfully.,[ Great features ] || ---------------- || Very quiet when running. Cleans everything wonderfully. Outside surface is easy to keep clean,[ Great features ] || ---------------- || [This review was collected as part of a promotion.] Very quiet when running. Cleans everything wonderfully. Outside surface is easy to keep clean,Not verified,Originally posted on maytag.com,5.0
25-06-25,76582802,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,,Outside surface is easy to keep clean,[ Great features ] || ---------------- || Very quiet when running. Cleans everything wonderfully. Outside surface is easy to keep clean,[ Great features ] || ---------------- || [This review was collected as part of a promotion.] Very quiet when running. Cleans everything wonderfully. Outside surface is easy to keep clean,Not verified,Originally posted on maytag.com,5.0
25-06-25,76582797,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,replace,Durability,I replaced my old dishwasher that hadn't worked in years.,"[ Quiet and efficient! ] || ---------------- || I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!","[ Quiet  and efficient! ] || ---------------- || [This review was collected as part of a promotion.] I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!",Not verified,Originally posted on maytag.com,5.0
25-06-25,76582797,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,,I love my new one!,"[ Quiet and efficient! ] || ---------------- || I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!","[ Quiet  and efficient! ] || ---------------- || [This review was collected as part of a promotion.] I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!",Not verified,Originally posted on maytag.com,5.0
25-06-25,76582797,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,Noise_Vibration,"It is quiet, efficient and and does an amazing job!","[ Quiet and efficient! ] || ---------------- || I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!","[ Quiet  and efficient! ] || ---------------- || [This review was collected as part of a promotion.] I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!",Not verified,Originally posted on maytag.com,5.0
25-06-25,76582797,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,Product_Satisfaction,"It is quiet, efficient and and does an amazing job!","[ Quiet and efficient! ] || ---------------- || I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!","[ Quiet  and efficient! ] || ---------------- || [This review was collected as part of a promotion.] I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!",Not verified,Originally posted on maytag.com,5.0
25-06-25,76582797,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,I use the quick wash and even the pots and pans come out squeaky clean!,"[ Quiet and efficient! ] || ---------------- || I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!","[ Quiet  and efficient! ] || ---------------- || [This review was collected as part of a promotion.] I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!",Not verified,Originally posted on maytag.com,5.0
25-06-25,76582797,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,I use the quick wash and even the pots and pans come out squeaky clean!,"[ Quiet and efficient! ] || ---------------- || I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!","[ Quiet  and efficient! ] || ---------------- || [This review was collected as part of a promotion.] I replaced my old dishwasher that hadn't worked in years. I love my new one! It is quiet, efficient and and does an amazing job! I use the quick wash and even the pots and pans come out squeaky clean!",Not verified,Originally posted on maytag.com,5.0
25-06-25,76582794,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,purchase,Delivery_Installation,Bought it and took it home.,[ Works perfectly ] || ---------------- || Bought it and took it home. Straight forward installation took about an hour. It works perfectly and is very quiet.,[ Works perfectly ] || ---------------- || Bought it and took it home. Straight forward installation took about an hour. It works perfectly and is very quiet.,Verified,,5.0
25-06-25,76582794,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,onboard,Delivery_Installation,Straight forward installation took about an hour.,[ Works perfectly ] || ---------------- || Bought it and took it home. Straight forward installation took about an hour. It works perfectly and is very quiet.,[ Works perfectly ] || ---------------- || Bought it and took it home. Straight forward installation took about an hour. It works perfectly and is very quiet.,Verified,,5.0
25-06-25,76582794,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,It works perfectly and is very quiet.,[ Works perfectly ] || ---------------- || Bought it and took it home. Straight forward installation took about an hour. It works perfectly and is very quiet.,[ Works perfectly ] || ---------------- || Bought it and took it home. Straight forward installation took about an hour. It works perfectly and is very quiet.,Verified,,5.0
25-06-25,79939102,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,cafeappliances,,Negative,purchase,Price,"For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE.","[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks. Should have gone with the Cove, it actually would have been cheaper.","[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks.  Should have gone with the Cove, it actually would have been cheaper.",Not verified,,2.0
25-06-25,79939102,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,cafeappliances,,Negative,purchase,Service,"For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE.","[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks. Should have gone with the Cove, it actually would have been cheaper.","[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks.  Should have gone with the Cove, it actually would have been cheaper.",Not verified,,2.0
25-06-25,79939102,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,cafeappliances,,Neutral,purchase,Service,At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks.,"[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks. Should have gone with the Cove, it actually would have been cheaper.","[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks.  Should have gone with the Cove, it actually would have been cheaper.",Not verified,,2.0
25-06-25,79939102,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,cafeappliances,,Neutral,,,"Should have gone with the Cove, it actually would have been cheaper.","[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks. Should have gone with the Cove, it actually would have been cheaper.","[ Desperate solution ] || ---------------- || For this amount of money, and the fact that this was a replacement for a machine that wasn't repairable after 3 years by factory authorized service, (8 service calls on the same issue), I'm not sure I'd recommend GE. At $2500 dollars into a dishwasher solution from GE I'm hoping this one sticks.  Should have gone with the Cove, it actually would have been cheaper.",Not verified,,2.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Very Negative,"maintain,onboard",Delivery_Installation,The installer found a leak in the pump housing and suggested we exchange it.,"[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Very Negative,"maintain,onboard",Durability,The installer found a leak in the pump housing and suggested we exchange it.,"[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Neutral,replace,Delivery_Installation,We replaced it with a different brand.,"[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Neutral,replace,Service,We replaced it with a different brand.,"[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Neutral,,Service,GE Cafe line is not what it used to be.,"[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Neutral,,Delivery_Installation,It is built cheaply overseas.,"[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Neutral,,Delivery_Installation,They just put CAFE ring tag on the handlebar.,"[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79939994,dw,top_control,CAFE,CDT828P2VS1,CDT828P2VS1,,us,retail,bestbuy,,Negative,use,Durability,"We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it. We replaced it with a different brand. GE Cafe line is not what it used to be. It is built cheaply overseas. They just put CAFE ring tag on the handlebar. We have owned Cafe appliances before, but this one doesn't appear to be built as well.","[ Good looks with hidden problems. ] || ---------------- || The installer found a leak in the pump housing and suggested we exchange it.  We replaced it with a different brand.  GE Cafe line is not what it used to be.  It is built cheaply overseas.  They just put CAFE ring tag on the handlebar.  We have owned Cafe appliances before, but this one doesn't appear to be built as well.",Verified,,3.0
25-06-25,79943653,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,homedepot,drawer,Neutral,onboard,Delivery_Installation,It required three appointments to be properly installed.,"It required three appointments to be properly installed. It, so far has not worked: the top drawer will not turn on despite lights being on; the bottom drawer worked but did not clean the dishes properly. I am waiting for a GE tecnhnition to make another apointment (seems there isn't one available for GE)","It required three appointments to be properly installed.  It, so far has not worked:  the top drawer will not turn on despite lights being on; the bottom drawer worked but did not clean the dishes properly. I am waiting for a GE tecnhnition to make another apointment (seems there isn't one available for GE)",Verified,,3.0
25-06-25,79943653,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,homedepot,drawer,Negative,use,Easy_Use,"It, so far has not worked: the top drawer will not turn on despite lights being on; the bottom drawer worked but did not clean the dishes properly.","It required three appointments to be properly installed. It, so far has not worked: the top drawer will not turn on despite lights being on; the bottom drawer worked but did not clean the dishes properly. I am waiting for a GE tecnhnition to make another apointment (seems there isn't one available for GE)","It required three appointments to be properly installed.  It, so far has not worked:  the top drawer will not turn on despite lights being on; the bottom drawer worked but did not clean the dishes properly. I am waiting for a GE tecnhnition to make another apointment (seems there isn't one available for GE)",Verified,,3.0
25-06-25,79943653,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,homedepot,drawer,Neutral,,Service,I am waiting for a GE tecnhnition to make another apointment (seems there isn't one available for GE),"It required three appointments to be properly installed. It, so far has not worked: the top drawer will not turn on despite lights being on; the bottom drawer worked but did not clean the dishes properly. I am waiting for a GE tecnhnition to make another apointment (seems there isn't one available for GE)","It required three appointments to be properly installed.  It, so far has not worked:  the top drawer will not turn on despite lights being on; the bottom drawer worked but did not clean the dishes properly. I am waiting for a GE tecnhnition to make another apointment (seems there isn't one available for GE)",Verified,,3.0
25-06-25,79944332,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Positive,use,Easy_Use,We love that this dishwasher has two drawers.,"[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers. We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink. We are also just two people in our household, so we rather the two drawers versus one large dishwasher. The unit is quiet. The only downside is that it only lasts about five to seven years. We just purchased our third unit in about 15 years.","[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers.  We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink.  We are also just two people in our household, so we rather the two drawers versus one large dishwasher.  The unit is quiet.  The only downside is that it only lasts about five to seven years.  We just purchased our third unit in about 15 years.",Not verified,,4.0
25-06-25,79944332,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Positive,use,Easy_Use,We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink.,"[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers. We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink. We are also just two people in our household, so we rather the two drawers versus one large dishwasher. The unit is quiet. The only downside is that it only lasts about five to seven years. We just purchased our third unit in about 15 years.","[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers.  We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink.  We are also just two people in our household, so we rather the two drawers versus one large dishwasher.  The unit is quiet.  The only downside is that it only lasts about five to seven years.  We just purchased our third unit in about 15 years.",Not verified,,4.0
25-06-25,79944332,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Neutral,use,Easy_Use,"We are also just two people in our household, so we rather the two drawers versus one large dishwasher.","[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers. We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink. We are also just two people in our household, so we rather the two drawers versus one large dishwasher. The unit is quiet. The only downside is that it only lasts about five to seven years. We just purchased our third unit in about 15 years.","[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers.  We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink.  We are also just two people in our household, so we rather the two drawers versus one large dishwasher.  The unit is quiet.  The only downside is that it only lasts about five to seven years.  We just purchased our third unit in about 15 years.",Not verified,,4.0
25-06-25,79944332,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Positive,use,Noise_Vibration,The unit is quiet.,"[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers. We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink. We are also just two people in our household, so we rather the two drawers versus one large dishwasher. The unit is quiet. The only downside is that it only lasts about five to seven years. We just purchased our third unit in about 15 years.","[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers.  We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink.  We are also just two people in our household, so we rather the two drawers versus one large dishwasher.  The unit is quiet.  The only downside is that it only lasts about five to seven years.  We just purchased our third unit in about 15 years.",Not verified,,4.0
25-06-25,79944332,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Negative,,Durability,The only downside is that it only lasts about five to seven years.,"[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers. We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink. We are also just two people in our household, so we rather the two drawers versus one large dishwasher. The unit is quiet. The only downside is that it only lasts about five to seven years. We just purchased our third unit in about 15 years.","[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers.  We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink.  We are also just two people in our household, so we rather the two drawers versus one large dishwasher.  The unit is quiet.  The only downside is that it only lasts about five to seven years.  We just purchased our third unit in about 15 years.",Not verified,,4.0
25-06-25,79944332,dw,top_control,CAFE,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,CDD420P2TS1_CDD420P3TD1_CDD420P4TW2,,us,retail,cafeappliances,drawer,Neutral,purchase,,We just purchased our third unit in about 15 years.,"[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers. We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink. We are also just two people in our household, so we rather the two drawers versus one large dishwasher. The unit is quiet. The only downside is that it only lasts about five to seven years. We just purchased our third unit in about 15 years.","[ love the two drawer ] || ---------------- || We love that this dishwasher has two drawers.  We can run one load while loading the other drawer and never have dirty dishes in our kitchen sink.  We are also just two people in our household, so we rather the two drawers versus one large dishwasher.  The unit is quiet.  The only downside is that it only lasts about five to seven years.  We just purchased our third unit in about 15 years.",Not verified,,4.0
25-06-25,79944089,dw,top_control,CAFE,CDT888P2VS1_CDT888P3VD1_CDT888P4VW2,CDT888P2VS1_CDT888P3VD1_CDT888P4VW2,,us,retail,cafeappliances,,Positive,use,,"Well, it is a great working dishwasher.","[ Cracked after less than one year ] || ---------------- || Well, it is a great working dishwasher. It cleans the dishes. It's quiet it doesn't leak. All good things. I love the way it looks. all my other café appliances are working beautifully. However, I am just over the one year mark, and now both of the corners of my dishwasher have cracked in the metal. I wish I could've attached a picture to show you. That beautiful white facing that covers the appliance is cracked on both the right and left and bottom corners and is making its way up into the main body. There are no scratches in the middle or dense in the middle of my dishwasher, which means it's not like one of my kids ran into the machine and put a big dent in it, and it cracked to the corners. It's perfect, except it's peeling and cracking at the corners. customer service said that because it's after one year it's not covered and they consider it cosmetic. Of course it's cosmetic. That's why you're buying café appliances. if you didn't care about the aesthetics of your appliance, why would you even buy this dishwasher? Buy a stainless steel one from any other major appliance dealer. The very thing that sits them apart, they don't care to cover in their warranty, passed the one year mark. Anyway, I'm disappointed in that and next time I think I would just buy function not form. It functions great. but don't expect it to last or be covered","[ Cracked after less than one year ] || ---------------- || Well, it is a great working dishwasher. It cleans the dishes. It’s quiet it doesn’t leak.  All good things.  I love the way it looks..  all my other café appliances are working beautifully.  However, I am just over the one year mark, and now both of the corners of my dishwasher have cracked in the metal.. I wish I could’ve attached a picture to show you.  That beautiful white facing that covers the appliance is cracked on both the right and left and bottom corners and is making its way up into the main body.  There are no scratches in the middle or dense in the middle of my dishwasher, which means it’s not like one of my kids ran into the machine and put a big dent in it, and it cracked to the corners. It’s perfect, except it’s peeling and cracking at the corners..  customer service said that because it’s after one year it’s not covered and they consider it cosmetic.  Of course it’s cosmetic. That’s why you’re buying café appliances..  if you didn’t care about the aesthetics of your appliance, why would you even buy this dishwasher? Buy a stainless steel one from any other major appliance dealer. The very thing that sits them apart, they don’t care to cover in their warranty, passed the one year mark.  Anyway, I’m disappointed in that and next time I think I would just buy function not form.  It functions great.. but don’t expect it to last or be covered",Not verified,,2.0
